3218.0,2684.0,1
3447.0,2691.0,0
2821.0,4564.0,0
3405.0,2716.0,1
3495.0,3579.0,0
3603.0,2860.0,0
3206.0,3826.0,1
3647.0,3692.0,1
3857.0,2898.0,1
1762.0,6034.0,1
2717.0,3983.0,1
3032.0,3867.0,1
3202.0,3611.0,0
2423.0,4496.0,0
1581.0,1413.0,1
120.0,0,1
3979.0,3287.0,0
1573.0,1370.0,1
2997.0,3251.0,0
2351.0,4985.0,0
1328.0,6992.0,0
3223.0,4552.0,0
2458.0,4463.0,0
2413.0,2677.0,1
3258.0,2812.0,1
4021.0,3051.0,1
2237.0,4379.0,0
3309.0,3520.0,1
324.0,300.0,1
2773.0,3275.0,0
1721.0,4190.0,0
3669.0,3338.0,1
3011.0,4481.0,0
3490.0,3115.0,1
3973.0,3937.0,1
3289.0,4119.0,0
2562.0,3044.0,0
3498.0,3532.0,1
3302.0,3670.0,1
3986.0,2875.0,1
3940.0,2147.0,1
3750.0,4055.0,0
1725.0,5647.0,0
2935.0,3958.0,1
2924.0,3214.0,0
2093.0,5847.0,1
2931.0,4141.0,0
3311.0,4232.0,1
3222.0,4104.0,0
3613.0,3022.0,1
3913.0,2977.0,1
3724.0,3003.0,1
2803.0,3779.0,1
3452.0,3220.0,1
5187.0,1944.0,1
3187.0,2570.0,1
3881.0,2811.0,0
2727.0,4019.0,0
3577.0,2682.0,1
2602.0,4098.0,0
1876.0,5296.0,0
2927.0,4620.0,1
2370.0,4002.0,0
2627.0,4239.0,1
3346.0,3864.0,0
1883.0,5794.0,0
2422.0,3979.0,0
3682.0,3541.0,1
3483.0,1412.0,1
3584.0,4066.0,0
4237.0,2171.0,1
3219.0,3302.0,1
2517.0,4420.0,1
3146.0,2573.0,1
3269.0,3509.0,1
1940.0,6384.0,0
3776.0,3735.0,1
3734.0,2450.0,0
3065.0,3660.0,1
3755.0,3539.0,0
2593.0,4527.0,0
3287.0,2253.0,0
2376.0,3230.0,0
3165.0,2950.0,0
3192.0,2713.0,0
324.0,300.0,1
3627.0,3407.0,1
3583.0,3118.0,0
2933.0,4753.0,1
3947.0,3236.0,0
2626.0,4560.0,0
1598.0,5172.0,0
2443.0,4717.0,0
1942.0,5381.0,0
3326.0,4591.0,0
3339.0,1431.0,1
3216.0,3974.0,1
2625.0,1048.0,1
2465.0,3970.0,0
3016.0,2356.0,0
3218.0,3118.0,1
3343.0,3719.0,0
2413.0,2677.0,0
3495.0,3579.0,0
1171.0,7050.0,0
3454.0,3604.0,1
2296.0,5123.0,1
3770.0,2562.0,1
3302.0,3670.0,0
2805.0,4117.0,0
3584.0,3665.0,1
2396.0,4548.0,0
200.0,0,1
2723.0,4275.0,1
3517.0,3232.0,1
3258.0,2812.0,1
2164.0,4453.0,1
2566.0,4574.0,1
2349.0,4660.0,1
3032.0,3867.0,1
3704.0,3951.0,0
3214.0,3267.0,0
2661.0,4723.0,1
1737.0,5049.0,0
2942.0,2505.0,0
2698.0,3931.0,0
3537.0,3014.0,0
2487.0,5463.0,1
4195.0,2192.0,1
3447.0,2691.0,1
5051.0,1489.0,1
3111.0,1628.0,1
3292.0,3926.0,1
3128.0,4776.0,0
2449.0,4133.0,1
2171.0,5717.0,0
3835.0,2756.0,1
2915.0,1157.0,1
3309.0,3520.0,1
2675.0,3675.0,1
3969.0,2816.0,1
1493.0,6235.0,0
3202.0,3611.0,1
2544.0,4067.0,0
2458.0,4463.0,0
3986.0,2782.0,1
3914.0,1906.0,1
3122.0,2728.0,1
3641.0,1881.0,1
3647.0,3692.0,0
120.0,0,1
4155.0,2350.0,1
4166.0,2231.0,1
3310.0,3333.0,1
2673.0,3417.0,0
3692.0,2769.0,0
2723.0,3630.0,0
2641.0,4586.0,1
2255.0,4283.0,1
1927.0,5586.0,0
1935.0,6823.0,1
1853.0,611.0,1
3440.0,4314.0,1
2555.0,5142.0,1
4040.0,2825.0,0
3762.0,3046.0,1
3056.0,3253.0,0
2562.0,3044.0,0
3265.0,4392.0,0
3980.0,3927.0,0
3136.0,3553.0,0
3131.0,3912.0,0
3242.0,2772.0,0
1803.0,1030.0,1
3607.0,3242.0,1
133.0,60.0,1
2965.0,5230.0,0
2293.0,5476.0,0
2342.0,5845.0,0
2576.0,5022.0,0
3472.0,3033.0,0
3903.0,2092.0,0
3315.0,4716.0,0
2935.0,3958.0,0
1573.0,1370.0,1
2757.0,4579.0,1
2203.0,4166.0,0
3635.0,4382.0,1
2219.0,5287.0,0
2821.0,4113.0,1
3613.0,3022.0,0
1707.0,5588.0,0
2686.0,5301.0,0
3311.0,4232.0,1
2821.0,4564.0,1
3206.0,3826.0,0
1762.0,6034.0,0
3724.0,3003.0,1
4125.0,2529.0,1
1715.0,4676.0,0
2717.0,3983.0,1
2931.0,4141.0,1
2314.0,3156.0,1
3270.0,3982.0,0
2351.0,4985.0,0
3218.0,2684.0,1
3011.0,4481.0,1
2963.0,4100.0,1
3087.0,4459.0,1
2520.0,3561.0,1
2666.0,3928.0,1
3056.0,3463.0,1
3881.0,2811.0,1
3848.0,2468.0,1
5187.0,1944.0,1
1943.0,4576.0,0
3647.0,3234.0,0
1215.0,7610.0,0
4528.0,2657.0,1
2449.0,4133.0,1
3584.0,3665.0,1
3537.0,3014.0,0
3392.0,3990.0,1
3734.0,2450.0,1
3641.0,1881.0,0
3692.0,2769.0,1
2731.0,4933.0,1
2110.0,6412.0,0
4369.0,2449.0,1
4040.0,2825.0,1
3247.0,3211.0,0
1657.0,6281.0,0
2698.0,4163.0,1
2164.0,5102.0,0
1598.0,5172.0,1
3250.0,3216.0,1
3315.0,4716.0,0
1620.0,5671.0,0
2626.0,4560.0,1
1331.0,5537.0,0
2055.0,5060.0,0
3283.0,3354.0,0
3218.0,3118.0,1
1493.0,6235.0,0
1970.0,4535.0,0
3343.0,3719.0,1
4195.0,2192.0,1
2219.0,5287.0,0
2443.0,4717.0,1
2265.0,3958.0,0
3187.0,2570.0,1
3150.0,3052.0,0
2475.0,4727.0,1
2967.0,2260.0,0
2517.0,4420.0,0
2420.0,3335.0,0
4006.0,2256.0,1
3755.0,3539.0,0
2401.0,4918.0,0
2203.0,4166.0,0
3483.0,1412.0,1
3216.0,3974.0,0
2627.0,4239.0,0
2465.0,3970.0,0
3199.0,3255.0,1
2033.0,5347.0,0
3206.0,3826.0,1
3197.0,3388.0,1
2810.0,3661.0,0
1942.0,5381.0,0
2208.0,4982.0,0
1772.0,5594.0,0
2349.0,4660.0,0
3577.0,2682.0,1
3564.0,2417.0,1
3877.0,3082.0,1
3454.0,3604.0,1
3901.0,3424.0,1
1715.0,4676.0,0
3219.0,3302.0,1
2068.0,4734.0,0
3669.0,3338.0,1
3503.0,3548.0,1
3517.0,3232.0,1
2351.0,4985.0,0
3043.0,3409.0,0
2420.0,5287.0,0
2600.0,3524.0,1
3440.0,4314.0,0
3346.0,3864.0,0
2593.0,4527.0,0
2180.0,5758.0,1
3155.0,4431.0,1
2695.0,4439.0,0
3913.0,2977.0,1
2576.0,5022.0,0
1931.0,4829.0,1
1984.0,5944.0,0
2313.0,4997.0,0
3485.0,2752.0,0
3242.0,3350.0,1
3776.0,3735.0,0
3100.0,4554.0,1
3065.0,3660.0,0
4237.0,2171.0,1
3247.0,3211.0,1
1940.0,6384.0,1
2331.0,1402.0,1
1876.0,5296.0,0
3298.0,4446.0,0
3192.0,2713.0,1
3986.0,2782.0,1
3857.0,2898.0,0
2103.0,1462.0,1
3472.0,3033.0,0
3182.0,3056.0,1
1328.0,6992.0,0
3875.0,2365.0,1
2915.0,1157.0,0
2673.0,3417.0,0
3603.0,2860.0,1
3647.0,3692.0,0
3498.0,3532.0,1
1762.0,6034.0,0
3223.0,4552.0,1
324.0,300.0,1
2566.0,4574.0,1
2323.0,4105.0,0
2942.0,2505.0,1
4155.0,2350.0,1
3214.0,3267.0,1
3287.0,2253.0,1
595.0,464.0,1
1923.0,1380.0,0
3016.0,2356.0,1
3525.0,5232.0,1
3914.0,1906.0,0
3750.0,4055.0,1
2997.0,3251.0,0
4315.0,2584.0,1
2569.0,5309.0,0
3419.0,3183.0,0
3202.0,3611.0,0
3245.0,4103.0,0
3270.0,3982.0,0
3868.0,2105.0,1
2413.0,2677.0,0
2773.0,3275.0,1
3409.0,3363.0,1
2422.0,3979.0,0
3973.0,3937.0,1
3194.0,3696.0,1
2698.0,3931.0,0
3011.0,4481.0,0
3490.0,3115.0,1
3525.0,2959.0,1
2813.0,4666.0,0
3310.0,3333.0,0
3609.0,2765.0,0
2365.0,4938.0,0
3066.0,3625.0,0
3457.0,2140.0,1
2114.0,4941.0,0
2562.0,3044.0,0
3602.0,1673.0,1
2519.0,3891.0,0
1881.0,2976.0,0
2661.0,4723.0,1
2296.0,5123.0,1
2293.0,5476.0,0
2651.0,4683.0,0
2433.0,4176.0,0
3379.0,2724.0,1
3111.0,1628.0,1
2803.0,3779.0,1
2915.0,1157.0,0
3289.0,3704.0,0
2810.0,3661.0,0
5187.0,1944.0,1
3275.0,3149.0,1
3065.0,3660.0,0
3573.0,2856.0,1
1457.0,5444.0,0
3986.0,2782.0,0
2033.0,5347.0,0
2093.0,5847.0,0
3309.0,3520.0,1
2475.0,4727.0,0
3770.0,2562.0,0
3140.0,4700.0,0
2924.0,3214.0,1
3669.0,3338.0,1
2517.0,4420.0,1
3577.0,2682.0,1
2821.0,4113.0,1
3155.0,4431.0,0
2434.0,3069.0,0
3477.0,2968.0,1
3504.0,2969.0,0
3986.0,2875.0,1
2814.0,3967.0,0
2698.0,3931.0,0
3056.0,3253.0,1
1215.0,7610.0,0
3287.0,2253.0,1
3603.0,2860.0,1
3788.0,3183.0,1
1737.0,5049.0,0
3197.0,3388.0,0
3223.0,4552.0,1
2813.0,4666.0,0
3032.0,3867.0,1
3947.0,3236.0,1
4315.0,2584.0,1
3122.0,2728.0,0
2626.0,4560.0,0
3146.0,2573.0,0
2933.0,4753.0,0
3345.0,4243.0,0
4021.0,3051.0,1
3218.0,2684.0,0
3060.0,3937.0,0
3283.0,3354.0,0
2627.0,4239.0,0
4900.0,2023.0,0
3447.0,2691.0,0
3292.0,3926.0,1
2171.0,5717.0,1
2132.0,4783.0,0
2420.0,5287.0,1
2164.0,4453.0,0
3120.0,2853.0,1
2723.0,3630.0,0
1940.0,6384.0,1
2296.0,5123.0,0
3192.0,2713.0,1
3258.0,2812.0,0
3647.0,3692.0,1
2862.0,4271.0,1
3454.0,3604.0,1
2214.0,3924.0,1
1715.0,4676.0,1
2349.0,4660.0,0
2555.0,5142.0,1
2443.0,4717.0,1
3280.0,5163.0,0
4369.0,2449.0,1
3704.0,3951.0,1
3607.0,3242.0,1
2942.0,2505.0,1
1763.0,3035.0,0
3195.0,1329.0,0
4528.0,2657.0,0
2454.0,3135.0,0
2413.0,2677.0,0
3269.0,3509.0,1
2731.0,4933.0,1
1573.0,1370.0,1
3202.0,3611.0,0
1970.0,4535.0,0
2453.0,3131.0,1
2894.0,4986.0,0
2055.0,5060.0,0
2359.0,4601.0,0
2569.0,5309.0,0
3969.0,2816.0,1
3934.0,3837.0,0
3245.0,4103.0,1
3218.0,3118.0,1
3270.0,3982.0,1
3483.0,1412.0,1
3144.0,4059.0,1
2544.0,4067.0,1
3724.0,3003.0,1
3214.0,3267.0,1
2630.0,4400.0,0
1969.0,5341.0,0
3409.0,3363.0,1
2422.0,3979.0,0
3641.0,1881.0,1
3979.0,3287.0,1
3289.0,4119.0,0
2723.0,4275.0,1
2388.0,4376.0,0
1412.0,1361.0,1
3848.0,2468.0,1
3485.0,2752.0,0
3339.0,1431.0,1
2641.0,4586.0,0
4006.0,2256.0,1
2237.0,4379.0,1
2293.0,5684.0,0
2103.0,1462.0,1
3043.0,3409.0,0
1493.0,6235.0,1
3310.0,3333.0,0
2449.0,4133.0,1
3901.0,3424.0,1
3045.0,3556.0,1
3583.0,3118.0,1
3750.0,4055.0,1
4166.0,2231.0,1
3653.0,1934.0,1
3066.0,3625.0,0
3194.0,3696.0,1
3940.0,2147.0,1
3218.0,3458.0,0
4040.0,2825.0,1
2114.0,4941.0,0
2965.0,5230.0,1
1725.0,5647.0,0
2695.0,4439.0,1
2293.0,5476.0,0
3250.0,3216.0,1
2401.0,4918.0,0
2630.0,2264.0,0
2313.0,4997.0,0
3868.0,2105.0,1
3734.0,2450.0,1
3199.0,3255.0,1
3877.0,3082.0,1
2420.0,3335.0,1
3635.0,4382.0,0
3126.0,3420.0,0
4115.0,2149.0,1
3232.0,1999.0,1
3150.0,3052.0,1
3219.0,3302.0,1
3105.0,4453.0,0
2566.0,4574.0,0
3613.0,3022.0,0
1942.0,5381.0,0
3682.0,3541.0,1
3143.0,3265.0,1
3011.0,4481.0,0
4242.0,2556.0,1
1881.0,2976.0,0
3056.0,3463.0,1
2803.0,3779.0,0
3404.0,2715.0,1
5187.0,1944.0,1
2805.0,4146.0,1
3584.0,3665.0,1
2342.0,5845.0,1
2593.0,4527.0,0
200.0,0,1
3980.0,3927.0,1
1171.0,7050.0,0
3724.0,3003.0,0
2093.0,5847.0,0
3704.0,3951.0,1
2454.0,3135.0,0
2686.0,5301.0,0
1659.0,5540.0,0
3477.0,2968.0,1
4331.0,2433.0,1
3537.0,3014.0,1
3947.0,3236.0,0
3801.0,2274.0,1
3564.0,2417.0,1
1935.0,6823.0,0
2423.0,4496.0,0
3548.0,2740.0,1
3250.0,3216.0,1
2164.0,4453.0,1
3857.0,2898.0,1
2401.0,4918.0,1
2731.0,4933.0,0
1657.0,6281.0,0
2331.0,5128.0,0
1772.0,5594.0,0
2757.0,4579.0,0
2698.0,4163.0,1
3258.0,2812.0,0
2331.0,4871.0,0
2517.0,4420.0,1
3245.0,4103.0,1
3143.0,3265.0,0
2110.0,6412.0,0
2803.0,3779.0,1
3788.0,3183.0,1
2265.0,3958.0,1
3187.0,2570.0,0
2894.0,4986.0,0
1970.0,4535.0,0
3584.0,3665.0,1
4156.0,2809.0,1
3379.0,2724.0,1
2967.0,2260.0,1
3056.0,3463.0,0
1803.0,1030.0,1
3056.0,3253.0,1
2433.0,4176.0,0
2630.0,4263.0,1
2208.0,4982.0,0
2949.0,3872.0,0
3216.0,3974.0,0
2627.0,4239.0,0
3197.0,3388.0,0
2749.0,4410.0,0
3283.0,3354.0,0
1762.0,6034.0,0
3762.0,3046.0,1
2214.0,3924.0,0
2566.0,4574.0,1
2296.0,5123.0,0
3032.0,3867.0,1
3692.0,2769.0,1
4528.0,2657.0,1
2487.0,5463.0,0
2814.0,3967.0,0
2055.0,5060.0,0
2520.0,3561.0,0
2769.0,4331.0,1
4195.0,2192.0,1
3206.0,3826.0,0
2641.0,4586.0,0
3503.0,3548.0,1
2933.0,4753.0,1
3045.0,3556.0,0
3218.0,3458.0,1
1969.0,5341.0,1
2475.0,4727.0,0
1725.0,5647.0,0
3031.0,3114.0,0
2927.0,4620.0,1
3440.0,4314.0,1
2666.0,3928.0,1
2035.0,5052.0,0
2314.0,3156.0,0
3602.0,1673.0,1
3087.0,4459.0,1
2519.0,3891.0,0
3345.0,4243.0,0
3454.0,3604.0,1
1876.0,5296.0,0
