1125,1350,2014,0.6,0
1348,1374,2014,0,0
1101,1382,2014,0,0
1194,1383,2014,1,0
1298,1384,2014,0.428571,0
1103,1388,2014,0,0
1290,1401,2014,0,0
1319,1403,2014,0,0
1353,1412,2014,0.5,0
1299,1430,2014,0,0
1421,1441,2014,0.666667,0
1398,1444,2014,0,0
1172,1454,2014,0,0
1443,1455,2014,0,0
1107,1312,2014,1,1
1113,1275,2014,0.571429,1
1124,1376,2014,0.5,1
1133,1141,2014,0,1
1143,1176,2014,1,1
1111,1144,2014,0.5,0
1152,1240,2014,1,1
1153,1301,2014,1,1
1154,1342,2014,0.5,1
1150,1158,2014,0,0
1180,1229,2014,1,1
1187,1422,2014,1,1
1191,1237,2014,1,1
1195,1216,2014,1,1
1202,1205,2014,0,1
1203,1263,2014,1,1
1206,1249,2014,1,1
1214,1389,2014,0.5,1
1231,1254,2014,1,1
1235,1394,2014,1,1
1181,1242,2014,1,0
1247,1346,2014,1,1
1250,1351,2014,0,1
1255,1395,2014,0,1
1220,1257,2014,0,0
1162,1264,2014,0.5,0
1212,1266,2014,0,0
1261,1269,2014,0.75,0
1276,1354,2014,1,1
1246,1277,2014,0.333333,0
1278,1285,2014,1,1
1281,1356,2014,1,1
1190,1287,2014,0,0
1304,1442,2014,0.8,1
1142,1305,2014,0,0
1325,1326,2014,1,0
1329,1430,2014,1,1
1334,1414,2014,0.909091,1
1284,1335,2014,0,0
1201,1338,2014,0,0
1248,1352,2014,0,0
1364,1424,2014,0.666667,1
1363,1365,2014,0.25,0
1349,1368,2014,0,0
1372,1402,2014,0.916667,1
1126,1378,2014,1,0
1200,1393,2014,0,0
1260,1399,2014,0,0
1375,1400,2014,0,0
1288,1406,2014,0.6,0
1324,1417,2014,0,0
1270,1418,2014,0.75,0
1169,1425,2014,0.25,0
1359,1426,2014,0.5,0
1381,1429,2014,0,0
1433,1438,2014,1,1
1209,1435,2014,0,0
1373,1436,2014,0,0
1439,1452,2014,0.333333,1
1440,1448,2014,0,0
1251,1456,2014,0.666667,0
1196,1458,2014,0,0
1397,1462,2014,1,0
1117,1404,2014,0.8,1
1127,1165,2014,1,1
1131,1262,2014,1,1
1136,1171,2014,0,1
1137,1336,2014,0,1
1155,1175,2014,1,1
1160,1461,2014,0,1
1167,1170,2014,0.666667,1
1173,1384,2014,1,1
1199,1416,2014,1,1
1207,1460,2014,1,1
1193,1216,2014,0,0
1221,1357,2014,0.666667,1
1228,1434,2014,1,1
1243,1331,2014,1,1
1101,1268,2014,0,0
1292,1316,2014,1,1
1282,1303,2014,0.333333,0
1182,1306,2014,0,0
1138,1310,2014,0.8,0
1225,1328,2014,0,0
1224,1330,2014,0,0
1332,1441,2014,1,1
1333,1339,2014,1,1
1337,1415,2014,1,1
1135,1344,2014,0.4,0
1148,1345,2014,0,0
1156,1362,2014,0,0
1168,1370,2014,0,0
1245,1371,2014,0,0
1177,1379,2014,0.5,0
1265,1386,2014,0,0
1188,1387,2014,0,0
1318,1392,2014,0.666667,0
1380,1408,2014,0,0
1149,1423,2014,1,0
1291,1437,2014,0,0
1367,1457,2014,0,0
1104,1403,2014,1,1
1110,1420,2014,0.75,1
1112,1361,2014,0.8,1
1125,1232,2014,1,1
1163,1178,2014,1,1
1185,1352,2014,0.6,1
1197,1391,2014,0,1
1222,1427,2014,0,1
1234,1271,2014,1,1
1102,1238,2014,0,0
1253,1258,2014,0.5,0
1122,1272,2014,0.2,0
1274,1411,2014,1,1
1244,1280,2014,0,0
1285,1355,2014,0.75,1
1311,1317,2014,0,0
1353,1463,2014,0,1
1341,1358,2014,0,0
1288,1360,2014,0,0
1295,1388,2014,0,0
1321,1390,2014,0,0
1130,1405,2014,0,0
1396,1406,2014,0.5,0
1407,1412,2014,0,0
1414,1449,2014,0,1
1455,1456,2014,0,1
1113,1226,2014,1,1
1116,1418,2014,1,1
1133,1152,2014,1,1
1140,1291,2014,1,1
1143,1324,2014,1,1
1150,1189,2014,1,1
1156,1426,2014,1,1
1181,1194,2014,1,1
1195,1202,2014,0.5,1
1200,1250,2014,1,1
1208,1210,2014,0,0
1192,1216,2014,0.5,0
1217,1224,2014,1,1
1231,1359,2014,1,1
1241,1296,2014,1,1
1165,1257,2014,0,0
1162,1277,2014,0,0
1305,1362,2014,1,1
1308,1431,2014,0.5,1
1119,1312,2014,0.5,0
1221,1314,2014,0,0
1120,1322,2014,1,0
1115,1329,2014,0,0
1293,1330,2014,0,0
1299,1348,2014,0,0
1132,1378,2014,0,0
1385,1447,2014,1,1
1236,1394,2014,0.25,0
1372,1400,2014,0.5,0
1349,1401,2014,0,0
1399,1410,2014,1,0
1158,1421,2014,0.5,0
1303,1424,2014,0,0
1319,1425,2014,0,0
1413,1428,2014,0,0
1252,1435,2014,0,0
1439,1441,2014,0,1
1342,1448,2014,0.5,0
1363,1454,2014,0.090909,0
1287,1462,2014,0,0
1106,1240,2014,1,1
1135,1357,2014,0.666667,1
1136,1436,2014,0,1
1137,1384,2014,0.428571,1
1139,1343,2014,1,1
1111,1153,2014,0,0
1160,1238,2014,1,1
1161,1451,2014,0,1
1166,1386,2014,0.8,1
1168,1365,2014,1,1
1171,1262,2014,1,1
1173,1383,2014,1,1
1177,1460,2014,1,1
1183,1227,2014,0,1
1184,1219,2014,1,1
1146,1188,2014,0.5,0
1114,1196,2014,0,0
1198,1411,2014,1,1
1169,1201,2014,0,0
1203,1264,2014,1,1
1205,1239,2014,0.428571,1
1206,1320,2014,0,1
1233,1459,2014,1,1
1236,1410,2014,0.571429,1
1247,1373,2014,1,1
1193,1259,2014,0.583333,0
1261,1322,2014,1,1
1273,1371,2014,1,1
1278,1350,2014,0,1
1157,1279,2014,0,0
1218,1281,2014,1,0
1283,1409,2014,0.25,1
1103,1292,2014,0.5,0
1296,1363,2014,0,1
1127,1298,2014,0.25,0
1144,1301,2014,0,0
1148,1318,2014,0,0
1266,1326,2014,0.833333,0
1331,1402,2014,1,1
1335,1336,2014,0.25,0
1141,1337,2014,1,0
1265,1344,2014,0.4,0
1107,1346,2014,0,0
1297,1360,2014,0,0
1237,1369,2014,0,0
1316,1380,2014,0.5,0
1145,1382,2014,0.4,0
1356,1387,2014,0.666667,0
1179,1388,2014,0,0
1159,1393,2014,0,0
1367,1397,2014,0,0
1394,1399,2014,0,0
1260,1408,2014,0,0
1286,1415,2014,0,0
1364,1429,2014,0.25,0
1433,1457,2014,1,1
1172,1438,2014,0,0
1251,1441,2014,0.666667,0
1190,1443,2014,0,0
1249,1450,2014,0,0
1241,1454,2014,1,0
1398,1455,2014,0,0
1453,1458,2014,0.111111,0
1117,1461,2014,0,0
1102,1115,2014,1,1
1124,1418,2014,0.333333,1
1125,1314,2014,0,1
1130,1194,2014,1,1
1155,1376,2014,0.714286,1
1131,1163,2014,0,0
1174,1214,2014,1,1
1199,1404,2014,1,1
1211,1324,2014,1,1
1222,1250,2014,1,1
1133,1228,2014,0.333333,0
1229,1321,2014,1,1
1231,1392,2014,1,1
1232,1323,2014,0,1
1101,1234,2014,0,0
1235,1276,2014,1,1
1236,1399,2014,0.333333,1
1241,1363,2014,1,1
1243,1253,2014,1,1
1245,1389,2014,1,1
1246,1352,2014,1,1
1258,1319,2014,1,1
1269,1464,2014,1,1
1267,1287,2014,1,0
1304,1354,2014,1,1
1149,1307,2014,0,0
1306,1312,2014,0.5,0
1325,1434,2014,1,1
1268,1333,2014,0,0
1334,1442,2014,1,1
1224,1338,2014,0,0
1345,1351,2014,1,1
1176,1390,2014,0,0
1394,1410,2014,1,1
1126,1416,2014,0,0
1291,1420,2014,0,0
1406,1437,2014,0,0
1105,1444,2014,0,0
1186,1449,2014,0.333333,0
1182,1452,2014,0.142857,0
1296,1454,2014,0,0
1106,1152,2014,1,1
1112,1192,2014,1,1
1116,1374,2014,1,1
1123,1369,2014,1,1
1143,1381,2014,1,1
1117,1160,2014,0,0
1167,1305,2014,0,1
1180,1189,2014,1,1
1181,1421,2014,1,1
1156,1185,2014,0,0
1187,1313,2014,1,1
1191,1273,2014,0.461538,1
1196,1380,2014,1,1
1198,1391,2014,1,1
1209,1270,2014,1,1
1226,1362,2014,1,1
1252,1398,2014,1,1
1158,1274,2014,0,0
1277,1339,2014,1,1
1114,1292,2014,0.555556,0
1144,1300,2014,0,0
1316,1366,2014,0.75,1
1344,1436,2014,1,1
1145,1353,2014,0,0
1284,1371,2014,0,0
1295,1379,2014,0,0
1383,1393,2014,0,0
1154,1397,2014,0,0
1223,1400,2014,0,0
1403,1411,2014,1,1
1197,1405,2014,0,0
1170,1417,2014,0,0
1359,1419,2014,0.333333,0
1251,1423,2014,0,0
1439,1440,2014,1,1
1164,1447,2014,0,0
1239,1448,2014,0,0
1238,1461,2014,0,0
1104,1209,2014,1,1
1112,1348,2014,1,1
1113,1424,2014,1,1
1120,1240,2014,1,1
1122,1356,2014,1,1
1129,1370,2014,1,1
1135,1262,2014,0.625,1
1139,1435,2014,1,1
1145,1189,2014,1,1
1119,1174,2014,0.363636,0
1177,1454,2014,1,1
1178,1241,2014,1,1
1180,1353,2014,0,1
1181,1187,2014,1,1
1105,1184,2014,0.5,0
1175,1203,2014,0,0
1206,1384,2014,1,1
1233,1242,2014,0,0
1151,1244,2014,1,0
1246,1426,2014,1,1
1216,1257,2014,0,0
1261,1309,2014,1,1
1271,1291,2014,0,1
1157,1278,2014,1,0
1280,1290,2014,1,1
1287,1297,2014,1,1
1303,1354,2014,1,1
1263,1312,2014,0,0
1313,1421,2014,1,1
1272,1329,2014,0,0
1332,1430,2014,1,1
1247,1336,2014,1,0
1220,1350,2014,0,0
1373,1382,2014,0,1
1137,1385,2014,0,0
1101,1395,2014,0,0
1341,1401,2014,0,0
1311,1407,2014,0,0
1168,1425,2014,1,0
1161,1431,2014,0,0
1298,1438,2014,0,0
1190,1457,2014,0,0
1315,1458,2014,0,0
1357,1463,2014,0.25,0
1124,1149,2014,1,1
1125,1252,2014,0.5,1
1144,1153,2014,0,0
1159,1165,2014,0.4,1
1173,1210,2014,1,1
1107,1182,2014,0.5,0
1191,1434,2014,1,1
1142,1201,2014,0.2,0
1136,1217,2014,0,0
1219,1456,2014,0,1
1193,1221,2014,0.5,0
1140,1235,2014,0.5,0
1146,1256,2014,0,0
1259,1420,2014,0.714286,1
1229,1264,2014,0,0
1282,1404,2014,1,1
1212,1283,2014,0,0
1295,1444,2014,0.25,1
1300,1301,2014,0,1
1294,1308,2014,0,0
1227,1321,2014,0.5,0
1288,1325,2014,0,0
1110,1326,2014,0,0
1250,1338,2014,0,0
1248,1343,2014,0.333333,0
1183,1345,2014,0,0
1214,1346,2014,0.5,0
1349,1394,2014,1,1
1337,1363,2014,0,0
1374,1402,2014,0.5,1
1409,1455,2014,0.2,0
1275,1462,2014,0.333333,0
1122,1141,2014,0,0
1150,1243,2014,1,1
1155,1396,2014,1,1
1160,1364,2014,1,1
1162,1317,2014,1,1
1130,1163,2014,0.5,0
1169,1286,2014,0.5,1
1172,1208,2014,1,1
1190,1359,2014,0.5,1
1196,1292,2014,1,1
1126,1198,2014,0,0
1199,1433,2014,1,1
1211,1450,2014,0.6,1
1222,1224,2014,1,1
1231,1449,2014,1,1
1245,1441,2014,0.666667,1
1249,1366,2014,1,1
1266,1306,2014,1,1
1269,1304,2014,1,1
1253,1276,2014,0,0
1278,1459,2014,1,1
1307,1412,2014,0,1
1207,1318,2014,0,0
1330,1342,2014,1,1
1225,1339,2014,0.333333,0
1352,1426,2014,0.666667,1
1310,1367,2014,0,0
1267,1372,2014,0,0
1331,1387,2014,0.5,0
1390,1411,2014,1,1
1355,1403,2014,1,0
1410,1427,2014,0.625,1
1274,1416,2014,1,0
1322,1419,2014,1,0
1213,1428,2014,0,0
1423,1443,2014,0,0
1436,1447,2014,1,0
1154,1448,2014,0,0
1204,1452,2014,0,0
1132,1458,2014,0,0
1113,1133,2014,0,1
1114,1380,2014,0.333333,1
1130,1449,2014,1,1
1135,1255,2014,0.5,1
1150,1318,2014,1,1
1155,1172,2014,1,1
1161,1294,2014,0.75,1
1163,1231,2014,0.5,1
1122,1169,2014,0,0
1178,1194,2014,0.666667,1
1131,1186,2014,0.642857,0
1207,1243,2014,1,1
1213,1366,2014,0,1
1225,1317,2014,0.75,1
1152,1228,2014,0,0
1234,1335,2014,0.384615,1
1238,1404,2014,1,1
1242,1406,2014,1,1
1245,1367,2014,1,1
1247,1288,2014,0.5,1
1261,1368,2014,1,1
1265,1268,2014,0,0
1269,1307,2014,1,1
1199,1276,2014,0,0
1277,1439,2014,1,1
1279,1290,2014,1,1
1141,1286,2014,0,0
1111,1300,2014,1,0
1151,1305,2014,0,0
1258,1320,2014,0,0
1237,1321,2014,1,0
1323,1365,2014,0.333333,1
1328,1371,2014,0.5,1
1162,1339,2014,0,0
1260,1340,2014,0,0
1344,1435,2014,1,1
1285,1362,2014,0,0
1165,1373,2014,0.5,0
1378,1391,2014,1,1
1375,1379,2014,0.25,0
1284,1385,2014,0.4,0
1208,1396,2014,0,0
1397,1398,2014,1,1
1392,1405,2014,0,0
1304,1412,2014,0,0
1188,1413,2014,0,0
1254,1414,2014,1,0
1287,1417,2014,0,0
1249,1428,2014,0,0
1253,1433,2014,0,0
1174,1437,2014,0,0
1310,1441,2014,1,0
1223,1460,2014,0,0
1377,1461,2014,0,0
1120,1293,2014,1,1
1122,1286,2014,0,1
1125,1221,2014,1,1
1129,1309,2014,1,1
1131,1414,2014,1,1
1107,1137,2014,0,0
1123,1139,2014,0.111111,0
1141,1169,2014,0,1
1156,1352,2014,1,1
1157,1383,2014,1,1
1158,1202,2014,0.833333,1
1159,1384,2014,1,1
1162,1225,2014,0.5,1
1166,1409,2014,1,1
1167,1226,2014,1,1
1179,1303,2014,0,1
1185,1426,2014,0.666667,1
1186,1254,2014,0.333333,1
1190,1372,2014,1,1
1213,1249,2014,0.5,1
1216,1220,2014,0,0
1206,1233,2014,1,0
1197,1239,2014,0,0
1245,1310,2014,0,1
1193,1257,2014,0,0
1258,1265,2014,1,1
1267,1423,2014,0.666667,1
1272,1311,2014,1,1
1273,1463,2014,1,1
1277,1328,2014,0,1
1205,1281,2014,0,0
1110,1291,2014,0.6,0
1297,1408,2014,0.6,1
1298,1420,2014,0,1
1308,1431,2014,0.5,1
1248,1312,2014,0.333333,0
1314,1350,2014,1,1
1317,1339,2014,0.2,1
1204,1330,2014,0,0
1201,1334,2014,0.444444,0
1337,1430,2014,0.5,1
1188,1340,2014,0,0
1343,1349,2014,1,1
1127,1347,2014,0,0
1262,1348,2014,1,0
1148,1351,2014,0,0
1200,1357,2014,0.666667,0
1168,1363,2014,1,0
1367,1441,2014,1,1
1371,1439,2014,1,1
1375,1460,2014,0.5,1
1223,1379,2014,0,0
1132,1387,2014,0,0
1192,1389,2014,0.333333,0
1194,1392,2014,0,0
1178,1405,2014,0,0
1260,1413,2014,0,0
1381,1415,2014,0.5,0
1324,1418,2014,0,0
1394,1427,2014,0.6,0
1366,1428,2014,0,0
1280,1429,2014,0,0
1241,1434,2014,0,0
1288,1435,2014,1,0
1251,1438,2014,1,0
1359,1443,2014,0,0
1342,1452,2014,0,0
1399,1454,2014,0,0
1353,1456,2014,1,0
1331,1458,2014,0,0
1117,1146,2014,1,1
1125,1220,2014,1,1
1131,1254,2014,0,1
1136,1306,2014,1,1
1150,1276,2014,0,1
1160,1217,2014,1,1
1181,1436,2014,1,1
1199,1318,2014,0.5,1
1207,1433,2014,0,1
1210,1299,2014,1,1
1219,1459,2014,1,1
1216,1221,2014,0.5,0
1236,1244,2014,1,1
1243,1253,2014,1,1
1188,1260,2014,0,0
1268,1320,2014,1,1
1155,1269,2014,0,0
1214,1283,2014,0,0
1287,1305,2014,0.333333,1
1208,1304,2014,0.461538,0
1172,1307,2014,0,0
1257,1314,2014,0,0
1295,1315,2014,1,0
1119,1323,2014,0,0
1332,1362,2014,1,1
1255,1336,2014,0,0
1340,1413,2014,0.666667,1
1247,1344,2014,0,0
1345,1373,2014,1,1
1193,1350,2014,0.5,0
1115,1374,2014,0.333333,0
1223,1375,2014,0,0
1198,1376,2014,0,0
1324,1383,2014,0,0
1108,1388,2014,0,0
1178,1392,2014,0,0
1395,1450,2014,0.666667,1
1396,1412,2014,1,1
1358,1401,2014,0,0
1194,1405,2014,1,0
1186,1414,2014,0.5,0
1151,1417,2014,0,0
1157,1418,2014,0,0
1113,1266,2014,1,1
1140,1400,2014,1,1
1116,1143,2014,0.5,0
1145,1209,2014,0.5,1
1161,1341,2014,1,1
1173,1211,2014,0,1
1174,1175,2014,1,1
1187,1270,2014,1,1
1196,1239,2014,0.666667,1
1227,1360,2014,1,1
1235,1282,2014,1,1
1105,1240,2014,0,0
1156,1246,2014,0,0
1250,1411,2014,1,1
1252,1404,2014,0.75,1
1256,1422,2014,1,1
1268,1344,2014,1,1
1237,1281,2014,0,0
1265,1288,2014,0,0
1303,1354,2014,0.5,1
1126,1308,2014,0,0
1192,1313,2014,0.5,0
1247,1320,2014,0,0
1205,1321,2014,0,0
1326,1461,2014,1,1
1329,1378,2014,1,1
1338,1403,2014,0,1
1263,1346,2014,0.333333,0
1165,1347,2014,0.666667,0
1348,1421,2014,1,1
1224,1355,2014,0,0
1370,1415,2014,1,1
1377,1402,2014,0,1
1356,1382,2014,0,0
1222,1390,2014,0,0
1278,1393,2014,0,0
1258,1435,2014,0,0
1391,1447,2014,1,0
1177,1455,2014,0.125,0
1101,1462,2014,0,0
1107,1351,2014,1,1
1116,1278,2014,0.363636,1
1120,1398,2014,1,1
1124,1173,2014,0.333333,1
1130,1357,2014,1,1
1132,1342,2014,0,1
1138,1352,2014,1,1
1141,1394,2014,0.5,1
1146,1407,2014,0,1
1148,1312,2014,1,1
1153,1262,2014,1,1
1159,1408,2014,0,1
1110,1162,2014,0,0
1163,1259,2014,1,1
1170,1413,2014,1,1
1187,1421,2014,0.5,1
1189,1209,2014,1,1
1192,1353,2014,0,1
1200,1264,2014,0.333333,1
1210,1290,2014,1,1
1228,1424,2014,0.5,1
1191,1231,2014,0,0
1227,1256,2014,0,0
1267,1443,2014,0,1
1279,1299,2014,1,1
1251,1283,2014,0.25,0
1169,1286,2014,0,0
1137,1291,2014,0,0
1292,1293,2014,0,1
1271,1298,2014,0.333333,0
1195,1301,2014,0,0
1311,1427,2014,0.142857,1
1316,1366,2014,0.75,1
1230,1317,2014,0,0
1273,1325,2014,1,0
1204,1331,2014,0,0
1188,1333,2014,0,0
1310,1335,2014,0,0
1284,1336,2014,0,0
1338,1390,2014,1,1
1206,1343,2014,0,0
1270,1348,2014,0,0
1250,1355,2014,0,0
1356,1391,2014,1,1
1360,1422,2014,1,1
1368,1442,2014,0,1
1359,1372,2014,0,0
1358,1374,2014,1,0
1382,1447,2014,1,1
1255,1385,2014,0,0
1127,1389,2014,0,0
1143,1393,2014,0,0
1190,1399,2014,0.666667,0
1177,1400,2014,0,0
1115,1401,2014,0,0
1222,1403,2014,0,0
1406,1420,2014,0.5,1
1224,1411,2014,0,0
1429,1451,2014,1,1
1416,1434,2014,0.333333,0
1214,1438,2014,0,0
1202,1439,2014,0.5,0
1324,1444,2014,0,0
1285,1449,2014,0,0
1330,1452,2014,0,0
1140,1455,2014,1,0
1387,1458,2014,0,0
1248,1463,2014,1,0
1112,1180,2014,0,1
1129,1225,2014,0.846154,1
1135,1136,2014,1,0
1126,1161,2014,0,0
1143,1173,2014,0,0
1104,1181,2014,1,0
1204,1342,2014,1,1
1116,1211,2014,0,0
1218,1309,2014,1,1
1227,1447,2014,1,1
1183,1236,2014,0,0
1245,1464,2014,1,1
1185,1246,2014,0,0
1256,1382,2014,1,1
1238,1280,2014,0,0
1308,1341,2014,1,1
1132,1331,2014,0,0
1339,1363,2014,1,1
1102,1350,2014,0,0
1356,1360,2014,0.5,0
1330,1387,2014,0,0
1124,1393,2014,0,0
1232,1409,2014,0,0
1249,1410,2014,0.6,0
1197,1412,2014,0,0
1322,1418,2014,1,0
1391,1422,2014,0,0
1123,1428,2014,0,0
1229,1436,2014,0,0
1440,1456,2014,0.5,0
1241,1457,2014,1,0
1452,1458,2014,0,0
1108,1460,2014,1,0
1139,1450,2014,1,1
1113,1166,2014,0,0
1203,1274,2014,1,1
1205,1237,2014,1,1
1176,1217,2014,0,0
1234,1462,2014,0,1
1242,1448,2014,1,1
1261,1386,2014,1,1
1168,1266,2014,0,0
1272,1373,2014,1,1
1281,1321,2014,1,1
1151,1287,2014,1,0
1329,1345,2014,1,1
1158,1361,2014,1,0
1305,1417,2014,0,0
1397,1431,2014,1,0
1425,1437,2014,0,0
1337,1453,2014,0,0
1112,1181,2014,0,1
1113,1158,2014,1,1
1129,1340,2014,0.666667,1
1142,1315,2014,0,1
1151,1237,2014,1,1
1153,1244,2014,1,1
1155,1157,2014,0,1
1167,1319,2014,0,1
1179,1201,2014,1,1
1104,1180,2014,0.625,0
1186,1370,2014,0,1
1196,1199,2014,0.8,1
1205,1287,2014,0.5,1
1111,1208,2014,0,0
1217,1453,2014,0.75,1
1218,1285,2014,0,1
1228,1236,2014,1,1
1234,1431,2014,0.5,1
1214,1251,2014,0,0
1257,1379,2014,1,1
1203,1266,2014,0.125,0
1268,1288,2014,1,1
1261,1272,2014,0,0
1273,1434,2014,0.5,1
1168,1274,2014,0,0
1164,1276,2014,0,0
1277,1291,2014,1,1
1210,1279,2014,0,0
1281,1305,2014,1,1
1283,1401,2014,1,1
1284,1290,2014,1,1
1295,1365,2014,1,1
1255,1299,2014,0,0
1316,1326,2014,0,0
1114,1328,2014,0,0
1139,1329,2014,0,0
1332,1334,2014,1,1
1336,1385,2014,1,1
1176,1337,2014,1,0
1126,1341,2014,0.5,0
1193,1344,2014,0,0
1349,1351,2014,1,0
1115,1358,2014,0,0
1166,1361,2014,0.5,0
1362,1436,2014,0,1
1355,1364,2014,0,0
1297,1369,2014,1,0
1372,1423,2014,1,1
1373,1386,2014,0.25,0
1395,1409,2014,0.5,1
1397,1462,2014,1,1
1400,1426,2014,1,1
1402,1408,2014,0,1
1403,1427,2014,1,1
1154,1406,2014,0,0
1321,1417,2014,0,0
1318,1433,2014,0.25,0
1242,1437,2014,0,0
1374,1438,2014,0.333333,0
1347,1439,2014,0,0
1165,1444,2014,0.5,0
1425,1448,2014,1,0
1345,1450,2014,0.666667,0
1110,1384,2014,0.714286,1
1117,1249,2014,0.25,1
1122,1464,2014,0.8,1
1131,1389,2014,1,1
1133,1410,2014,1,1
1135,1148,2014,1,1
1138,1175,2014,1,1
1140,1429,2014,0.2,1
1141,1240,2014,0.5,1
1144,1204,2014,1,1
1152,1356,2014,0,1
1123,1156,2014,0,0
1102,1160,2014,0,0
1161,1308,2014,0,1
1172,1391,2014,1,1
1174,1352,2014,0.5,1
1178,1378,2014,1,1
1179,1319,2014,0.7,1
1190,1267,2014,0.666667,1
1198,1209,2014,1,1
1167,1201,2014,0,0
1206,1348,2014,1,1
1207,1252,2014,1,1
1115,1214,2014,0,0
1217,1395,2014,1,1
1221,1306,2014,1,1
